"CUPS","Fecha","Hora","Consumo_kWh","Metodo_obtencion"
"ES0031102870658016TJ0F","04/03/2024","16","0,602","R"
"ES0031102870658016TJ0F","04/03/2024","17","0,213","R"
"ES0031102870658016TJ0F","04/03/2024","18","0,573","R"
"ES0031102870658016TJ0F","04/03/2024","19","0,225","R"
"ES0031102870658016TJ0F","04/03/2024","20","0,144","R"
"ES0031102870658016TJ0F","04/03/2024","21","0,086","R"
"ES0031102870658016TJ0F","04/03/2024","22","1,034","R"
"ES0031102870658016TJ0F","04/03/2024","23","2,117","R"
"ES0031102870658016TJ0F","05/03/2024","0","0,895","R"
"ES0031102870658016TJ0F","05/03/2024","1","0,123","R"
"ES0031102870658016TJ0F","05/03/2024","2","0,084","R"
"ES0031102870658016TJ0F","05/03/2024","3","0,078","R"
"ES0031102870658016TJ0F","05/03/2024","4","0,077","R"
"ES0031102870658016TJ0F","05/03/2024","5","0,093","R"
"ES0031102870658016TJ0F","05/03/2024","6","0,078","R"
"ES0031102870658016TJ0F","05/03/2024","7","0,077","R"
"ES0031102870658016TJ0F","05/03/2024","8","0,977","R"
"ES0031102870658016TJ0F","05/03/2024","9","0,633","R"
"ES0031102870658016TJ0F","05/03/2024","10","0,133","R"
"ES0031102870658016TJ0F","05/03/2024","11","0,128","R"
"ES0031102870658016TJ0F","05/03/2024","12","0,129","R"
"ES0031102870658016TJ0F","05/03/2024","13","0,181","R"
"ES0031102870658016TJ0F","05/03/2024","14","0,127","R"
"ES0031102870658016TJ0F","05/03/2024","15","0,129","R"
"ES0031102870658016TJ0F","05/03/2024","16","0,888","R"
"ES0031102870658016TJ0F","05/03/2024","17","0,983","R"
"ES0031102870658016TJ0F","05/03/2024","18","1,218","R"
"ES0031102870658016TJ0F","05/03/2024","19","0,079","R"
"ES0031102870658016TJ0F","05/03/2024","20","0,136","R"
"ES0031102870658016TJ0F","05/03/2024","21","0,218","R"
"ES0031102870658016TJ0F","05/03/2024","22","0,147","R"
"ES0031102870658016TJ0F","05/03/2024","23","2,587","R"
"ES0031102870658016TJ0F","06/03/2024","0","0,897","R"
"ES0031102870658016TJ0F","06/03/2024","1","0,096","R"
"ES0031102870658016TJ0F","06/03/2024","2","0,069","R"
"ES0031102870658016TJ0F","06/03/2024","3","0,086","R"
"ES0031102870658016TJ0F","06/03/2024","4","0,093","R"
"ES0031102870658016TJ0F","06/03/2024","5","0,084","R"
"ES0031102870658016TJ0F","06/03/2024","6","0,07","R"
"ES0031102870658016TJ0F","06/03/2024","7","0,081","R"
"ES0031102870658016TJ0F","06/03/2024","8","0,677","R"
"ES0031102870658016TJ0F","06/03/2024","9","0,104","R"
"ES0031102870658016TJ0F","06/03/2024","10","0,131","R"
"ES0031102870658016TJ0F","06/03/2024","11","0,111","R"
"ES0031102870658016TJ0F","06/03/2024","12","0,182","R"
"ES0031102870658016TJ0F","06/03/2024","13","0,13","R"
"ES0031102870658016TJ0F","06/03/2024","14","0,139","R"
"ES0031102870658016TJ0F","06/03/2024","15","0,127","R"
"ES0031102870658016TJ0F","06/03/2024","16","0,245","R"
"ES0031102870658016TJ0F","06/03/2024","17","0,772","R"
"ES0031102870658016TJ0F","06/03/2024","18","0,171","R"
"ES0031102870658016TJ0F","06/03/2024","19","0,232","R"
"ES0031102870658016TJ0F","06/03/2024","20","0,187","R"
"ES0031102870658016TJ0F","06/03/2024","21","0,13","R"
"ES0031102870658016TJ0F","06/03/2024","22","0,139","R"
"ES0031102870658016TJ0F","06/03/2024","23","1,454","R"
"ES0031102870658016TJ0F","07/03/2024","0","2,23","R"
"ES0031102870658016TJ0F","07/03/2024","1","1,437","R"
"ES0031102870658016TJ0F","07/03/2024","2","0,095","R"
"ES0031102870658016TJ0F","07/03/2024","3","0,075","R"
"ES0031102870658016TJ0F","07/03/2024","4","0,078","R"
"ES0031102870658016TJ0F","07/03/2024","5","0,089","R"
"ES0031102870658016TJ0F","07/03/2024","6","0,072","R"
"ES0031102870658016TJ0F","07/03/2024","7","0,072","R"
"ES0031102870658016TJ0F","07/03/2024","8","0,39","R"
"ES0031102870658016TJ0F","07/03/2024","9","0,974","R"
"ES0031102870658016TJ0F","07/03/2024","10","0,13","R"
"ES0031102870658016TJ0F","07/03/2024","11","0,137","R"
"ES0031102870658016TJ0F","07/03/2024","12","0,125","R"
"ES0031102870658016TJ0F","07/03/2024","13","0,127","R"
"ES0031102870658016TJ0F","07/03/2024","14","0,123","R"
"ES0031102870658016TJ0F","07/03/2024","15","0,141","R"
"ES0031102870658016TJ0F","07/03/2024","16","0,928","R"
"ES0031102870658016TJ0F","07/03/2024","17","2,532","R"
"ES0031102870658016TJ0F","07/03/2024","18","0,821","R"
"ES0031102870658016TJ0F","07/03/2024","19","0,119","R"
"ES0031102870658016TJ0F","07/03/2024","20","0,126","R"
"ES0031102870658016TJ0F","07/03/2024","21","0,09","R"
"ES0031102870658016TJ0F","07/03/2024","22","0,081","R"
"ES0031102870658016TJ0F","07/03/2024","23","0,091","R"
"ES0031102870658016TJ0F","08/03/2024","0","1,966","R"
"ES0031102870658016TJ0F","08/03/2024","1","0,385","R"
"ES0031102870658016TJ0F","08/03/2024","2","0,082","R"
"ES0031102870658016TJ0F","08/03/2024","3","0,077","R"
"ES0031102870658016TJ0F","08/03/2024","4","0,086","R"
"ES0031102870658016TJ0F","08/03/2024","5","0,073","R"
"ES0031102870658016TJ0F","08/03/2024","6","0,074","R"
"ES0031102870658016TJ0F","08/03/2024","7","0,078","R"
"ES0031102870658016TJ0F","08/03/2024","8","0,664","R"
"ES0031102870658016TJ0F","08/03/2024","9","0,114","R"
"ES0031102870658016TJ0F","08/03/2024","10","0,169","R"
"ES0031102870658016TJ0F","08/03/2024","11","0,155","R"
"ES0031102870658016TJ0F","08/03/2024","12","0,137","R"
"ES0031102870658016TJ0F","08/03/2024","13","0,179","R"
"ES0031102870658016TJ0F","08/03/2024","14","0,128","R"
"ES0031102870658016TJ0F","08/03/2024","15","0,139","R"
"ES0031102870658016TJ0F","08/03/2024","16","1,582","R"
"ES0031102870658016TJ0F","08/03/2024","17","0,926","R"
"ES0031102870658016TJ0F","08/03/2024","18","0,629","R"
"ES0031102870658016TJ0F","08/03/2024","19","0,066","R"
"ES0031102870658016TJ0F","08/03/2024","20","0,071","R"
"ES0031102870658016TJ0F","08/03/2024","21","0,441","R"
"ES0031102870658016TJ0F","08/03/2024","22","0,063","R"
"ES0031102870658016TJ0F","08/03/2024","23","0,074","R"
"ES0031102870658016TJ0F","09/03/2024","0","0,065","R"
"ES0031102870658016TJ0F","09/03/2024","1","0,067","R"
"ES0031102870658016TJ0F","09/03/2024","2","0,072","R"
"ES0031102870658016TJ0F","09/03/2024","3","0,072","R"
"ES0031102870658016TJ0F","09/03/2024","4","0,066","R"
"ES0031102870658016TJ0F","09/03/2024","5","0,467","R"
"ES0031102870658016TJ0F","09/03/2024","6","0,075","R"
"ES0031102870658016TJ0F","09/03/2024","7","0,068","R"
"ES0031102870658016TJ0F","09/03/2024","8","0,066","R"
"ES0031102870658016TJ0F","09/03/2024","9","0,069","R"
"ES0031102870658016TJ0F","09/03/2024","10","0,079","R"
"ES0031102870658016TJ0F","09/03/2024","11","0,068","R"
"ES0031102870658016TJ0F","09/03/2024","12","0,066","R"
"ES0031102870658016TJ0F","09/03/2024","13","0,067","R"
"ES0031102870658016TJ0F","09/03/2024","14","0,243","R"
"ES0031102870658016TJ0F","09/03/2024","15","0,331","R"
"ES0031102870658016TJ0F","09/03/2024","16","0,069","R"
"ES0031102870658016TJ0F","09/03/2024","17","0,067","R"
"ES0031102870658016TJ0F","09/03/2024","18","0,071","R"
"ES0031102870658016TJ0F","09/03/2024","19","0,074","R"
"ES0031102870658016TJ0F","09/03/2024","20","0,067","R"
"ES0031102870658016TJ0F","09/03/2024","21","0,064","R"
"ES0031102870658016TJ0F","09/03/2024","22","0,067","R"
"ES0031102870658016TJ0F","09/03/2024","23","0,074","R"
"ES0031102870658016TJ0F","10/03/2024","0","0,365","R"
"ES0031102870658016TJ0F","10/03/2024","1","0,221","R"
"ES0031102870658016TJ0F","10/03/2024","2","0,069","R"
"ES0031102870658016TJ0F","10/03/2024","3","0,067","R"
"ES0031102870658016TJ0F","10/03/2024","4","0,07","R"
"ES0031102870658016TJ0F","10/03/2024","5","0,074","R"
"ES0031102870658016TJ0F","10/03/2024","6","0,065","R"
"ES0031102870658016TJ0F","10/03/2024","7","0,064","R"
"ES0031102870658016TJ0F","10/03/2024","8","0,062","R"
"ES0031102870658016TJ0F","10/03/2024","9","0,068","R"
"ES0031102870658016TJ0F","10/03/2024","10","0,078","R"
"ES0031102870658016TJ0F","10/03/2024","11","0,508","R"
"ES0031102870658016TJ0F","10/03/2024","12","0,063","R"
"ES0031102870658016TJ0F","10/03/2024","13","0,067","R"
"ES0031102870658016TJ0F","10/03/2024","14","0,077","R"
"ES0031102870658016TJ0F","10/03/2024","15","0,087","R"
"ES0031102870658016TJ0F","10/03/2024","16","0,081","R"
"ES0031102870658016TJ0F","10/03/2024","17","0,079","R"
"ES0031102870658016TJ0F","10/03/2024","18","0,067","R"
"ES0031102870658016TJ0F","10/03/2024","19","0,07","R"
"ES0031102870658016TJ0F","10/03/2024","20","0,075","R"
"ES0031102870658016TJ0F","10/03/2024","21","0,497","R"
"ES0031102870658016TJ0F","10/03/2024","22","0,081","R"
"ES0031102870658016TJ0F","10/03/2024","23","0,262","R"
"ES0031102870658016TJ0F","11/03/2024","0","0,191","R"
"ES0031102870658016TJ0F","11/03/2024","1","0,093","R"
"ES0031102870658016TJ0F","11/03/2024","2","0,085","R"
"ES0031102870658016TJ0F","11/03/2024","3","0,074","R"
"ES0031102870658016TJ0F","11/03/2024","4","0,075","R"
"ES0031102870658016TJ0F","11/03/2024","5","0,087","R"
"ES0031102870658016TJ0F","11/03/2024","6","0,498","R"
"ES0031102870658016TJ0F","11/03/2024","7","0,071","R"
"ES0031102870658016TJ0F","11/03/2024","8","0,235","R"
"ES0031102870658016TJ0F","11/03/2024","9","0,108","R"
"ES0031102870658016TJ0F","11/03/2024","10","0,127","R"
"ES0031102870658016TJ0F","11/03/2024","11","0,157","R"
"ES0031102870658016TJ0F","11/03/2024","12","0,156","R"
"ES0031102870658016TJ0F","11/03/2024","13","0,128","R"
"ES0031102870658016TJ0F","11/03/2024","14","0,124","R"
"ES0031102870658016TJ0F","11/03/2024","15","0,568","R"
"ES0031102870658016TJ0F","11/03/2024","16","0,585","R"
"ES0031102870658016TJ0F","11/03/2024","17","0,156","R"
"ES0031102870658016TJ0F","11/03/2024","18","0,133","R"
"ES0031102870658016TJ0F","11/03/2024","19","0,132","R"
"ES0031102870658016TJ0F","11/03/2024","20","0,165","R"
"ES0031102870658016TJ0F","11/03/2024","21","0,518","R"
"ES0031102870658016TJ0F","11/03/2024","22","0,092","R"
"ES0031102870658016TJ0F","11/03/2024","23","2,239","R"
"ES0031102870658016TJ0F","12/03/2024","0","0,755","R"
"ES0031102870658016TJ0F","12/03/2024","1","0,099","R"
"ES0031102870658016TJ0F","12/03/2024","2","0,09","R"
"ES0031102870658016TJ0F","12/03/2024","3","0,08","R"
"ES0031102870658016TJ0F","12/03/2024","4","0,082","R"
"ES0031102870658016TJ0F","12/03/2024","5","0,085","R"
"ES0031102870658016TJ0F","12/03/2024","6","0,074","R"
"ES0031102870658016TJ0F","12/03/2024","7","0,092","R"
"ES0031102870658016TJ0F","12/03/2024","8","1,115","R"
"ES0031102870658016TJ0F","12/03/2024","9","0,262","R"
"ES0031102870658016TJ0F","12/03/2024","10","0,139","R"
"ES0031102870658016TJ0F","12/03/2024","11","0,129","R"
"ES0031102870658016TJ0F","12/03/2024","12","0,128","R"
"ES0031102870658016TJ0F","12/03/2024","13","0,136","R"
"ES0031102870658016TJ0F","12/03/2024","14","0,13","R"
"ES0031102870658016TJ0F","12/03/2024","15","1,517","R"
"ES0031102870658016TJ0F","12/03/2024","16","0,257","R"
"ES0031102870658016TJ0F","12/03/2024","17","0,314","R"
"ES0031102870658016TJ0F","12/03/2024","18","0,147","R"
"ES0031102870658016TJ0F","12/03/2024","19","0,466","R"
"ES0031102870658016TJ0F","12/03/2024","20","0,137","R"
"ES0031102870658016TJ0F","12/03/2024","21","0,197","R"
"ES0031102870658016TJ0F","12/03/2024","22","0,095","R"
"ES0031102870658016TJ0F","12/03/2024","23","2,378","R"
"ES0031102870658016TJ0F","13/03/2024","0","1,237","R"
"ES0031102870658016TJ0F","13/03/2024","1","0,129","R"
"ES0031102870658016TJ0F","13/03/2024","2","0,075","R"
"ES0031102870658016TJ0F","13/03/2024","3","0,081","R"
"ES0031102870658016TJ0F","13/03/2024","4","0,072","R"
"ES0031102870658016TJ0F","13/03/2024","5","0,073","R"
"ES0031102870658016TJ0F","13/03/2024","6","0,079","R"
"ES0031102870658016TJ0F","13/03/2024","7","0,071","R"
"ES0031102870658016TJ0F","13/03/2024","8","0,645","R"
"ES0031102870658016TJ0F","13/03/2024","9","0,11","R"
"ES0031102870658016TJ0F","13/03/2024","10","0,128","R"
"ES0031102870658016TJ0F","13/03/2024","11","0,126","R"
"ES0031102870658016TJ0F","13/03/2024","12","0,134","R"
"ES0031102870658016TJ0F","13/03/2024","13","0,123","R"
"ES0031102870658016TJ0F","13/03/2024","14","0,129","R"
"ES0031102870658016TJ0F","13/03/2024","15","0,131","R"
"ES0031102870658016TJ0F","13/03/2024","16","1,263","R"
"ES0031102870658016TJ0F","13/03/2024","17","0,844","R"
"ES0031102870658016TJ0F","13/03/2024","18","1,085","R"
"ES0031102870658016TJ0F","13/03/2024","19","0,113","R"
"ES0031102870658016TJ0F","13/03/2024","20","0,123","R"
"ES0031102870658016TJ0F","13/03/2024","21","0,487","R"
"ES0031102870658016TJ0F","13/03/2024","22","0,135","R"
"ES0031102870658016TJ0F","13/03/2024","23","2,22","R"
"ES0031102870658016TJ0F","14/03/2024","0","1,189","R"
"ES0031102870658016TJ0F","14/03/2024","1","1,197","R"
"ES0031102870658016TJ0F","14/03/2024","2","0,09","R"
"ES0031102870658016TJ0F","14/03/2024","3","0,085","R"
"ES0031102870658016TJ0F","14/03/2024","4","0,073","R"
"ES0031102870658016TJ0F","14/03/2024","5","0,075","R"
"ES0031102870658016TJ0F","14/03/2024","6","0,084","R"
"ES0031102870658016TJ0F","14/03/2024","7","0,072","R"
"ES0031102870658016TJ0F","14/03/2024","8","0,635","R"
"ES0031102870658016TJ0F","14/03/2024","9","0,732","R"
"ES0031102870658016TJ0F","14/03/2024","10","0,129","R"
"ES0031102870658016TJ0F","14/03/2024","11","0,132","R"
"ES0031102870658016TJ0F","14/03/2024","12","0,143","R"
"ES0031102870658016TJ0F","14/03/2024","13","0,127","R"
"ES0031102870658016TJ0F","14/03/2024","14","0,129","R"
"ES0031102870658016TJ0F","14/03/2024","15","0,144","R"
"ES0031102870658016TJ0F","14/03/2024","16","0,492","R"
"ES0031102870658016TJ0F","14/03/2024","17","0,728","R"
"ES0031102870658016TJ0F","14/03/2024","18","0,177","R"
"ES0031102870658016TJ0F","14/03/2024","19","0,134","R"
"ES0031102870658016TJ0F","14/03/2024","20","0,086","R"
"ES0031102870658016TJ0F","14/03/2024","21","0,194","R"
"ES0031102870658016TJ0F","14/03/2024","22","0,08","R"
"ES0031102870658016TJ0F","14/03/2024","23","0,08","R"
"ES0031102870658016TJ0F","15/03/2024","0","1,472","R"
"ES0031102870658016TJ0F","15/03/2024","1","1,091","R"
"ES0031102870658016TJ0F","15/03/2024","2","0,075","R"
"ES0031102870658016TJ0F","15/03/2024","3","0,082","R"
"ES0031102870658016TJ0F","15/03/2024","4","0,07","R"
"ES0031102870658016TJ0F","15/03/2024","5","0,085","R"
"ES0031102870658016TJ0F","15/03/2024","6","0,068","R"
"ES0031102870658016TJ0F","15/03/2024","7","0,077","R"
"ES0031102870658016TJ0F","15/03/2024","8","0,259","R"
"ES0031102870658016TJ0F","15/03/2024","9","0,522","R"
"ES0031102870658016TJ0F","15/03/2024","10","0,129","R"
"ES0031102870658016TJ0F","15/03/2024","11","0,127","R"
"ES0031102870658016TJ0F","15/03/2024","12","0,135","R"
"ES0031102870658016TJ0F","15/03/2024","13","0,125","R"
"ES0031102870658016TJ0F","15/03/2024","14","0,139","R"
"ES0031102870658016TJ0F","15/03/2024","15","0,127","R"
"ES0031102870658016TJ0F","15/03/2024","16","0,747","R"
"ES0031102870658016TJ0F","15/03/2024","17","0,118","R"
"ES0031102870658016TJ0F","15/03/2024","18","0,14","R"
"ES0031102870658016TJ0F","15/03/2024","19","0,611","R"
"ES0031102870658016TJ0F","15/03/2024","20","0,258","R"
"ES0031102870658016TJ0F","15/03/2024","21","0,158","R"
"ES0031102870658016TJ0F","15/03/2024","22","0,071","R"
"ES0031102870658016TJ0F","15/03/2024","23","0,944","R"
"ES0031102870658016TJ0F","16/03/2024","0","1,159","R"
"ES0031102870658016TJ0F","16/03/2024","1","0,122","R"
"ES0031102870658016TJ0F","16/03/2024","2","0,077","R"
"ES0031102870658016TJ0F","16/03/2024","3","0,075","R"
"ES0031102870658016TJ0F","16/03/2024","4","0,075","R"
"ES0031102870658016TJ0F","16/03/2024","5","0,071","R"
"ES0031102870658016TJ0F","16/03/2024","6","0,074","R"
"ES0031102870658016TJ0F","16/03/2024","7","0,077","R"
"ES0031102870658016TJ0F","16/03/2024","8","0,457","R"
"ES0031102870658016TJ0F","16/03/2024","9","0,071","R"
"ES0031102870658016TJ0F","16/03/2024","10","0,084","R"
"ES0031102870658016TJ0F","16/03/2024","11","2,065","R"
"ES0031102870658016TJ0F","16/03/2024","12","0,471","R"
"ES0031102870658016TJ0F","16/03/2024","13","0,078","R"
"ES0031102870658016TJ0F","16/03/2024","14","0,629","R"
"ES0031102870658016TJ0F","16/03/2024","15","0,88","R"
"ES0031102870658016TJ0F","16/03/2024","16","0,197","R"
"ES0031102870658016TJ0F","16/03/2024","17","0,559","R"
"ES0031102870658016TJ0F","16/03/2024","18","0,148","R"
"ES0031102870658016TJ0F","16/03/2024","19","0,161","R"
"ES0031102870658016TJ0F","16/03/2024","20","0,128","R"
"ES0031102870658016TJ0F","16/03/2024","21","0,139","R"
"ES0031102870658016TJ0F","16/03/2024","22","0,128","R"
"ES0031102870658016TJ0F","16/03/2024","23","0,513","R"
"ES0031102870658016TJ0F","17/03/2024","0","0,153","R"
"ES0031102870658016TJ0F","17/03/2024","1","0,17","R"
"ES0031102870658016TJ0F","17/03/2024","2","0,182","R"
"ES0031102870658016TJ0F","17/03/2024","3","0,169","R"
"ES0031102870658016TJ0F","17/03/2024","4","0,174","R"
"ES0031102870658016TJ0F","17/03/2024","5","0,179","R"
"ES0031102870658016TJ0F","17/03/2024","6","0,169","R"
"ES0031102870658016TJ0F","17/03/2024","7","0,177","R"
"ES0031102870658016TJ0F","17/03/2024","8","0,556","R"
"ES0031102870658016TJ0F","17/03/2024","9","0,193","R"
"ES0031102870658016TJ0F","17/03/2024","10","0,176","R"
"ES0031102870658016TJ0F","17/03/2024","11","0,175","R"
"ES0031102870658016TJ0F","17/03/2024","12","0,168","R"
"ES0031102870658016TJ0F","17/03/2024","13","0,176","R"
"ES0031102870658016TJ0F","17/03/2024","14","0,177","R"
"ES0031102870658016TJ0F","17/03/2024","15","0,18","R"
"ES0031102870658016TJ0F","17/03/2024","16","0,188","R"
"ES0031102870658016TJ0F","17/03/2024","17","0,184","R"
"ES0031102870658016TJ0F","17/03/2024","18","0,179","R"
"ES0031102870658016TJ0F","17/03/2024","19","0,597","R"
"ES0031102870658016TJ0F","17/03/2024","20","0,176","R"
"ES0031102870658016TJ0F","17/03/2024","21","0,17","R"
"ES0031102870658016TJ0F","17/03/2024","22","0,196","R"
"ES0031102870658016TJ0F","17/03/2024","23","0,263","R"
"ES0031102870658016TJ0F","18/03/2024","0","0,176","R"
"ES0031102870658016TJ0F","18/03/2024","1","0,096","R"
"ES0031102870658016TJ0F","18/03/2024","2","0,086","R"
"ES0031102870658016TJ0F","18/03/2024","3","0,073","R"
"ES0031102870658016TJ0F","18/03/2024","4","0,079","R"
"ES0031102870658016TJ0F","18/03/2024","5","0,074","R"
"ES0031102870658016TJ0F","18/03/2024","6","0,503","R"
"ES0031102870658016TJ0F","18/03/2024","7","0,082","R"
"ES0031102870658016TJ0F","18/03/2024","8","0,095","R"
"ES0031102870658016TJ0F","18/03/2024","9","0,118","R"
"ES0031102870658016TJ0F","18/03/2024","10","0,143","R"
"ES0031102870658016TJ0F","18/03/2024","11","0,163","R"
"ES0031102870658016TJ0F","18/03/2024","12","0,139","R"
"ES0031102870658016TJ0F","18/03/2024","13","0,14","R"
"ES0031102870658016TJ0F","18/03/2024","14","0,14","R"
"ES0031102870658016TJ0F","18/03/2024","15","0,129","R"
"ES0031102870658016TJ0F","18/03/2024","16","0,857","R"
"ES0031102870658016TJ0F","18/03/2024","17","0,328","R"
"ES0031102870658016TJ0F","18/03/2024","18","0,147","R"
"ES0031102870658016TJ0F","18/03/2024","19","0,507","R"
"ES0031102870658016TJ0F","18/03/2024","20","0,082","R"
"ES0031102870658016TJ0F","18/03/2024","21","0,08","R"
"ES0031102870658016TJ0F","18/03/2024","22","1,383","R"
"ES0031102870658016TJ0F","18/03/2024","23","2,087","R"
"ES0031102870658016TJ0F","19/03/2024","0","0,682","R"
"ES0031102870658016TJ0F","19/03/2024","1","0,084","R"
"ES0031102870658016TJ0F","19/03/2024","2","0,086","R"
"ES0031102870658016TJ0F","19/03/2024","3","0,073","R"
"ES0031102870658016TJ0F","19/03/2024","4","0,081","R"
"ES0031102870658016TJ0F","19/03/2024","5","0,08","R"
"ES0031102870658016TJ0F","19/03/2024","6","0,073","R"
"ES0031102870658016TJ0F","19/03/2024","7","0,082","R"
"ES0031102870658016TJ0F","19/03/2024","8","0,127","R"
"ES0031102870658016TJ0F","19/03/2024","9","1,069","R"
"ES0031102870658016TJ0F","19/03/2024","10","0,14","R"
"ES0031102870658016TJ0F","19/03/2024","11","0,128","R"
"ES0031102870658016TJ0F","19/03/2024","12","0,132","R"
"ES0031102870658016TJ0F","19/03/2024","13","0,142","R"
"ES0031102870658016TJ0F","19/03/2024","14","0,127","R"
"ES0031102870658016TJ0F","19/03/2024","15","0,139","R"
"ES0031102870658016TJ0F","19/03/2024","16","0,182","R"
"ES0031102870658016TJ0F","19/03/2024","17","0,861","R"
"ES0031102870658016TJ0F","19/03/2024","18","0,143","R"
"ES0031102870658016TJ0F","19/03/2024","19","0,137","R"
"ES0031102870658016TJ0F","19/03/2024","20","0,094","R"
"ES0031102870658016TJ0F","19/03/2024","21","0,106","R"
"ES0031102870658016TJ0F","19/03/2024","22","0,081","R"
"ES0031102870658016TJ0F","19/03/2024","23","1,644","R"
"ES0031102870658016TJ0F","20/03/2024","0","0,482","R"
"ES0031102870658016TJ0F","20/03/2024","1","0,103","R"
"ES0031102870658016TJ0F","20/03/2024","2","0,093","R"
"ES0031102870658016TJ0F","20/03/2024","3","0,082","R"
"ES0031102870658016TJ0F","20/03/2024","4","0,088","R"
"ES0031102870658016TJ0F","20/03/2024","5","0,09","R"
"ES0031102870658016TJ0F","20/03/2024","6","0,076","R"
"ES0031102870658016TJ0F","20/03/2024","7","0,463","R"
